seq_no,instn_code,instn_name,instn_srvc_type_cde,instn_srvc_type,instn_blk_hse_no,instn_street_name,instn_flr_no,instn_unit_no,instn_bldg_name,instn_pc,instn_ofc_no,instn_email,ap_user_name
201800000279,ST0194,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 503C (EY),CC,Childcare Centre,,CANBERRA LINK,1.0,41.0,MONTREAL SPRING,753503,67527445.0,Norhima.Binte.Selamat@pcf.org.sg,
201800000322,SS20188036,MAGICAL EYE CARE,OS,Optical Shop,123.0,BUKIT MERAH LANE 1,1.0,120.0,,150123,68780098.0,admin@magicaleyecare.com.sg,
201800000381,18M0211,MINMED CLINIC (PASIR RIS),HC,Healthcare Institution,1.0,PASIR RIS CENTRAL STREET 3,5.0,,WHITE SANDS,518457,65850123.0,SUZY@MINMED.SG,
201600000298,PT9293,BERRY TREE@PUNGGOL PTE LTD,CC,Childcare Centre,,PUNGGOL ROAD,1.0,532.0,THE PERIWINKLE,823195,65564566.0,YYWP5656@GMAIL.COM,
201600000402,16D0239,LUMINOUS DENTAL CLINIC @ 201D TAMPINES,HC,Healthcare Institution,,TAMPINES STREET 21,1.0,1139.0,,524201,67852293.0,ENQUIRIES@LUMINOUSDENTALGROUP.COM,
201600000455,PT9309,JUST KIDS @ BUKIT PANJANG PTE. LTD.,CC,Childcare Centre,435.0,BUKIT PANJANG RING ROAD,1.0,653.0,,670435,67679405.0,bukitpanjang@justkids.com.sg,
201600000458,16C0278,AESTHETICS DENTAL SURGERY,HC,Healthcare Institution,3.0,KILLINEY ROAD,9.0,1.0,WINSLAND HOUSE I,239519,63333233.0,,
201600000506,EB0010,E-BRIDGE PRE-SCHOOL PTE LTD,CC,Childcare Centre,217.0,COMPASSVALE DRIVE,1.0,11.0,MULTI STOREY CAR PARK,540217,63865350.0,COMPASSVALE217@E-BRIDGE.EDU.SG,
201600000606,SS20167955,RED DOT VISION CARE LLP,OS,Optical Shop,146.0,POTONG PASIR AVENUE 1,1.0,131.0,,350146,67423836.0,reddotvisioncare@gmail.com,
201600000607,SS20167949,Taeng Pte Ltd,OS,Optical Shop,194.0,KIM KEAT AVENUE,1.0,418.0,KIM KEAT VIEW,310194,,taengpteltd@gmail.com,
201700000068,17I0039,LUCENCE DIAGNOSTICS PTE LTD,HC,Healthcare Institution,211.0,HENDERSON ROAD,4.0,,211 HENDERSON,159552,62766488.0,minhan.tan@lucencedx.com,
201600000074,PT9237,MAPLEBEAR PREP SCHOOL PTE LTD,CC,Childcare Centre,63.0,HILLVIEW AVENUE,2.0,8.0,LAM SOON INDUSTRIAL BUILDING,669569,65140047.0,ADMIN-HILLVIEW@MAPLEBEAR.SG,
201600000075,ST0163,PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR - TIONG BAHRU BLK 125 (CC),CC,Childcare Centre,125.0,KIM TIAN ROAD,1.0,88.0,,160125,62708485.0,Yohannes.azman@pcf.org.sg,
201800000235,18M0131,CORNERSTONE MEDICAL,HC,Healthcare Institution,,GHIM MOH LINK,1.0,3.0,,271029,62620018.0,kevinlimws@cornerstone-medical.com.sg,
201800000236,PT9483,JUST KIDS @ ST GEORGE'S PTE LTD,CC,Childcare Centre,84.0,ST. FRANCIS ROAD,,,,328069,62929335.0,STGEORGES@JUSTKIDS.COM.SG,
201800000237,18D0133,ROYCE DENTAL AESTHETIC AND IMPLANT CENTRE,HC,Healthcare Institution,,LORONG MAMBONG,,,HOLLAND VILLAGE,277674,69096614.0,JANICE@ROYCEDENTAL.COM.SG,
201800000248,18M0141,INTEGRATED WELLNESS CLINIC,HC,Healthcare Institution,8.0,SINARAN DRIVE,5.0,4.0,NOVENA SPECIALIST CENTER,307470,63390665.0,accounts@iwell.sg,
201800000275,18D0152,EXCEL DENTAL,HC,Healthcare Institution,1.0,PASIR RIS CLOSE,2.0,309.0,E!HUB@DOWNTOWN EAST,519599,62842518.0,yinghanprostho@gmail.com,
201800000277,18M0151,SAUDARA CLINIC BY A+J GENERAL PHYSICIANS,HC,Healthcare Institution,228.0,CHANGI ROAD,1.0,1.0,ICON@CHANGI,419741,62444485.0,rjuliana@ajgeneralphysicians.com,
201800000280,SS20188033,CAPITOL OPTICAL COMPANY (PRIVATE) LIMITED,OS,Optical Shop,50.0,JURONG GATEWAY RD,2.0,48.0,JEM,608549,68650151.0,PUIYEE@CAPITOL.COM.SG,
201800000281,ST0193,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 468C (EY),CC,Childcare Centre,,ADMIRALTY DRIVE,1.0,5.0,,753468,67554113.0,Junaidah.Bte.Jumari@pcf.org.sg,
201800000282,ST0195,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 447 (CC),CC,Childcare Centre,447.0,BUKIT BATOK WEST AVENUE 9,2.0,1.0,,650447,62537346.0,LIM.YEN.LEE@PCF.ORG.SG,
201800000422,18D0242,AJ WARREN DENTAL CLINIC,HC,Healthcare Institution,218.0,PASIR PANJANG ROAD,2.0,11.0,ICON @ PASIR PANJANG,118579,98275557.0,ajwarren.dentist@gmail.com,
201800000424,18D0244,Q & M DENTAL SURGERY (YISHUN RING ROAD),HC,Healthcare Institution,598.0,YISHUN RING ROAD,,10.0,WISTERIA MALL,768698,63390994.0,foosj@qandm.com.sg,
201600000005,SS20167892,ODOS VISION,OS,Optical Shop,804.0,HOUGANG CENTRAL,1.0,136.0,,530804,63853567.0,2359gin@gmail.com,
201600000028,SS20167893,SOONG CHOON OPTICS PTE LTD - TOA PAYOH 190,OS,Optical Shop,190.0,LORONG 6 TOA PAYOH,1.0,556.0,,310190,67411517.0,ty.soongchoon@gmail.com,
201600000059,MCPHA1600065,GUARDIAN PHARMACY ( WATERWAY POINT),PH,Pharmacy,83.0,PUNGGOL CENTRAL,,4.0,WATERTOWN,828761,,gwwp@guardian.com.sg,
201600000065,16M0030,PARKWAY SHENTON MEDICAL GROUP,HC,Healthcare Institution,10.0,EUNOS ROAD 8,2.0,122.0,SINGAPORE POST CENTRE,408600,68488018.0,spo@parkwayshenton.com,
201600000066,16M0032,SINGHEALTH POLYCLINICS,HC,Healthcare Institution,80.0,MARINE PARADE CENTRAL,1.0,,,440080,66436969.0,,
201600000067,EB0008,E-BRIDGE PRE-SCHOOL PTE. LTD.,CC,Childcare Centre,17.0,CIRCUIT ROAD,1.0,1.0,,370017,67420869.0,circuit17@e-bridge.edu.sg,
201600000070,16M0035,DUXTON MEDICAL CLINIC,HC,Healthcare Institution,7.0,TANJONG PAGAR PLAZA,1.0,106.0,,81007,65383573.0,dmedical2015@gmail.com,
201600000071,PT9250,SAFARI HOUSE PRESCHOOL VANDA,CC,Childcare Centre,5.0,VANDA ROAD,,,ORCHID VILLAGE,287775,64634398.0,vanda@safarihouse.com,
201600000080,PT9240,GREENLAND CHILDCARE @ FERNVALE PTE LTD,CC,Childcare Centre,,FERNVALE STREET,1.0,63.0,FERNVALE RIVERGROVE,793472,66340801.0,fernvale.greenlandcc@gmail.com,
201600000081,PT9241,GREENLAND CHILDCARE @ PUNGGOL PTE LTD,CC,Childcare Centre,,PUNGGOL WALK,1.0,448.0,WATERWAY TERRACES I,821308,64441752.0,punggol.greenlandcc@gmail.com,
201600000200,SS20167908,E'OPTICAL BOUTIQUE PTE LTD,OS,Optical Shop,18.0,YISHUN AVENUE 9,2.0,56.0,JUNCTION NINE,768897,,YISHUN@OPTICALBOUTIQUE.COM.SG,
201600000292,PT9284,ODYSSEY THE GLOBAL PRESCHOOL PTE LTD,CC,Childcare Centre,25.0,STILL ROAD SOUTH,,,GRAND HOTEL,423934,86682504.0,komaladewantara@theodyssey.sg,
201600000659,SS20177986,Vision Image Optical Centre,OS,Optical Shop,709.0,ANG MO KIO AVENUE 8,1.0,2591.0,,560709,65531900.0,Info@visionimage.sg,
201800000184,SS20188020,I-VISION OPTOMETRIST,OS,Optical Shop,79.0,SERANGOON GARDEN WAY,1.0,0.0,SERANGOON GARDEN ESTATE,555975,68024726.0,info@i-vision.com.sg,
201800000324,SK0015,SKOOL4KIDZ CENTRE (DS),CC,Childcare Centre,,CANBERRA STREET,1.0,530.0,EASTCROWN @ CANBERRA,752128,69500307.0,PARDIWALLACHRISTINA@SKOOL4KIDZ.COM.SG,
201800000400,18X0228,MWH CENTRE FOR MEDICAL IMAGING,HC,Healthcare Institution,101.0,IRRAWADDY ROAD,7.0,1.0,ROYAL SQUARE NOVENA,329565,69318000.0,enquiry@cmi.com.sg,
201800000464,SE20187871,RAINBOW CENTRE YISHUN PARK SCHOOL (WOODLANDS),SE,Special Education,11.0,MARSILING LANE,,,SI LING SECONDARY SCHOOL,739148,68179500.0,rcwoodlands@rainbowcentre.org.sg,
201800000471,18M0278,"A SPECIALIST CLINIC FOR SINUS, SNORING & ENT",HC,Healthcare Institution,38.0,IRRAWADDY ROAD,8.0,45.0,MOUNT ELIZABETH NOVENA SPECIALIS,329563,62537296.0,enquiry@drganent.com,
201800000475,18D0274,UNIVERSE DENTAL CLINIC,HC,Healthcare Institution,440.0,BUKIT BATOK WEST AVENUE 8,1.0,4.0,,650440,62525147.0,udc440@hotmail.com,
201800000490,PT9497,JUST KIDS @ ANG MO KIO PTE LTD,CC,Childcare Centre,4190.0,ANG MO KIO AVENUE 6,4.0,2.0,BROADWAY PLAZA,569841,62593630.0,angmokio@justkids.com.sg,
201800000520,SS20188051,ISO VISIO,OS,Optical Shop,1187.0,UPPER SERANGOON ROAD,,69.0,THE MIDTOWN,533971,62425691.0,isovisio0169@gmail.com,
201600000342,SS20167920,OPTICS CONNECTION PTE LTD,OS,Optical Shop,12.0,BEDOK NORTH DRIVE,2.0,6.0,Bedok Bus Interchange,465492,63863638.0,opticsconnection@gmail.com,
201600000663,PT9350,RAFFLES KIDZ @ PUNGGOL PTE LTD,CC,Childcare Centre,200.0,PONGGOL SEVENTEENTH AVENUE,,,,829646,65846125.0,ECDA_PG@raffleskidz.com,
201700000529,PT9427,SMILING STAR EDUHUB PTE LTD,CC,Childcare Centre,,GAMBAS CRESCENT,,,NORDCOM ONE,757089,62571101.0,JIMMY.NEW@SMILINGSTAR.COM.SG,
201700000544,PT9431,CHERRYBROOK PRESCHOOL FARRER,CC,Childcare Centre,82.0,QUEEN'S ROAD,,,,266774,64686550.0,SERVICE@CHERRYBROOK.EDU.SG,
201700000545,PT9397,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,CC,Childcare Centre,420.0,PUNGGOL ROAD,,,,546674,62825911.0,joey.poh@littlefootprints.com.sg,
201800000106,EB0015,E-BRIDGE PRE-SCHOOL PTE LTD,CC,Childcare Centre,573.0,WOODLANDS DRIVE 16,3.0,1.0,,730573,63363322.0,WOODLANDSGLEN@E-BRIDGE.EDU.SG,
201800000107,ST0190,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 293 (CC),CC,Childcare Centre,293.0,BUKIT BATOK STREET 21,1.0,1.0,MULTI STOREY CAR PARK,650293,64518208.0,Charis.WongBY@pcf.org.sg,
201800000112,18M0059,ISLAND FAMILY CLINIC & ENDOSCOPY CENTRE,HC,Healthcare Institution,338.0,ANCHORVALE CRESCENT,1.0,8.0,,540338,62810174.0,anchorvale@islandfamilyclinic.com,
201800000342,18M0194,HEALTHWAY MEDICAL,HC,Healthcare Institution,446.0,BUKIT BATOK WEST AVENUE 8,1.0,3.0,,650446,62565980.0,bbtw@healthwaymedical.com,
201800000343,18M0191,JGH CITY HEALTHCARE,HC,Healthcare Institution,1.0,RAFFLES PLACE,19.0,2.0,ONE RAFFLES PLACE,48616,65321788.0,jghleekx@japan-green.com.sg,
201800000346,18M0190,T MEDICAL CLINIC,HC,Healthcare Institution,115.0,CANBERRA WALK,1.0,5.0,,750115,69097550.0,Tmedical.sg@gmail.com,
201800000347,18M0193,WELLNESS & GYNAECOLOGY CENTRE BY DR JULINDA LEE,HC,Healthcare Institution,290.0,ORCHARD ROAD,16.0,,PARAGON,238859,62352152.0,wgc@smg.sg,
201900000178,PT9679,MORNING GLORY PRESCHOOL,KN,Kindergarten,41414.0,JURONG WEST STREET 42,1.0,793.0,,640414,82015284.0,theeba14111982@gmail.com,
201900000285,EP16149,PHYSIO AND SOLE CLINIC (KEMBANGAN),EI,Early Intervention Programmes,12.0,JALAN MASJID,,,,418932,,fiona@physioandsole.com,
201900000313,19M0208,ONECARE CLINIC FERNVALE,HC,Healthcare Institution,417.0,FERNVALE LINK,1.0,10.0,,790417,69709302.0,fernvale@onecaremedical.com.sg,
201900000315,19D0210,DRS. AUDREY & ALEXANDER (BOON LAY),HC,Healthcare Institution,221.0,BOON LAY PLACE,2.0,116.0,BOON LAY SHOPPING CENTRE,640221,69082421.0,drs.audrey.alexander.boonlay@gmail.com,
201700000258,RC1780,ST JOSEPH'S HOME INFANT AND CHILDCARE,CC,Childcare Centre,36.0,JURONG WEST STREET 24,,,SAINT JOSEPH'S HOME,648141,62680482.0,CHILDCARE@STJH.ORG.SG,
201700000374,17C0208,HERITAGE DENTAL,HC,Healthcare Institution,1.0,TANJONG PAGAR PLAZA,1.0,8.0,,82001,62257638.0,hq@advanceddental.com.sg,
201700000569,NT0576,MY FIRST SKOOL,CC,Childcare Centre,,JURONG WEST CENTRAL 3,1.0,79.0,JURONG WEST BLOSSOM,643698,66349989.0,info@myfirstskool.com,
201700000635,SS20178001,235 YISHUN OPTICS,OS,Optical Shop,235.0,YISHUN STREET 21,1.0,452.0,,760235,64820277.0,summer_appleq@yahoo.com.sg,
201800000332,18D0181,ALLSMILES DENTAL CARE PUNGGOL PTE. LTD.,HC,Healthcare Institution,681.0,PUNGGOL DRIVE,3.0,10.0,,820681,67879166.0,ALLSMILES.DENTALCARE@HOTMAIL.COM,
201800000338,18C0182,STREET 11 CLINIC,HC,Healthcare Institution,139.0,TAMPINES ST 11,1.0,18.0,,521139,65882139.0,lowjinkheng@hotmail.com,
201800000339,18C0180,SUMMIT MEDICAL CLINIC,HC,Healthcare Institution,632.0,ANG MO KIO AVE 4,1.0,956.0,,560632,64560060.0,yapgimhong@gmail.com,
201800000369,EP16144,SPEECH BUBBLES PTE LTD,EI,Early Intervention Programmes,129.0,BUKIT MERAH VIEW,14.0,146.0,,150129,,wtx.daniel@gmail.com,
201800000388,SS20188041,EYE GALLERY PTE LTD,OS,Optical Shop,681.0,PUNGGOL DRIVE,3.0,17.0,OASIS TERRACES,820681,,eyegallery@yahoo.com,
201800000467,SS20188044,EYECARE 24/7 PTE LTD,OS,Optical Shop,681.0,PUNGGOL DRIVE,1.0,18.0,OASIS TERRACES,820681,62444420.0,JTANKB8@GMAIL.COM,
201800000501,18M0297,HEALTHWAY MEDICAL,HC,Healthcare Institution,705.0,SERANGOON ROAD,1.0,6.0,KWONG WAI SHIU HOSPITAL,328127,62914331.0,hmgkwsc@healthwaymedical.com,
201800000505,18D0307,ABSOLUTE SMILE DENTAL,HC,Healthcare Institution,2.0,TAI THONG CRESCENT,1.0,4.0,THE VENUE SHOPPES,347836,,absolute0104@gmail.com,
201500000932,SS20167891,SPECTALK,OS,Optical Shop,998.0,TOA PAYOH NORTH,1.0,11.0,MAPLETREE INDUSTRIAL,318993,63543022.0,MIKETAY.OP@GMAIL.COM,
201500000933,SS20167890,IWEAR OPTOMETRISTS,OS,Optical Shop,7.0,TANJONG PAGAR PLAZA,1.0,102.0,,81007,62200069.0,JANETCHUNG76@GMAIL.COM,
201500000934,EP15110,LAZARUS CENTRE PTE. LTD.,EI,Early Intervention Programmes,272.0,UPPER BUKIT TIMAH ROAD,3.0,13.0,,588212,64632462.0,ECHEW@LAZARUS-CENTRE.COM,
201500000935,SS20167917,YOUR EYE CARE,OS,Optical Shop,510.0,BEDOK NORTH STREET 3,1.0,47.0,,460510,64493221.0,youreyecareyec@gmail.com,
201600000302,SS20167923,888 visual optics and merchandise,OS,Optical Shop,888.0,WOODLANDS DRIVE 50,1.0,,888 PLAZA,730888,63683705.0,888visualoptics@gmail.com,
201700000235,SS20177973,DG OPTICS CENTRE,OS,Optical Shop,414.0,YISHUN RING ROAD,1.0,1859.0,,760414,67562671.0,dgopticscentre@yahoo.com.sg,
201700000237,SS20177971,EYECARE SPECIALIST PTE LTD,OS,Optical Shop,83.0,MARINE PARADE CENTRAL,1.0,562.0,,440083,63421851.0,thepointoptical@hotmail.com,
201700000424,17M0231,ACCESS MEDICAL (REDHILL CLOSE),HC,Healthcare Institution,86.0,REDHILL CLOSE,1.0,600.0,,150086,68733165.0,accessmedrc@gmail.com,
201700000703,SS20178010,W OPTICS,OS,Optical Shop,50.0,JURONG GATEWAY ROAD,,,JEM,608549,63394785.0,jem@woptics.sg,
201800000069,ST0186,PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 246 (CC),CC,Childcare Centre,246.0,SERANGOON AVENUE 3,1.0,216.0,,550246,62825378.0,Krisnaveni.DO.Palanasamy.K@pcf.org.sg,
201800000070,ST0191,PCF SPARKLETOTS PRESCHOOL @ ULU PANDAN BLK 24 (DS),CC,Childcare Centre,24.0,GHIM MOH LINK,3.0,1.0,,270024,65702996.0,nirmala.thevi@pcf.org.sg,
201800000326,18M0176,BOSTON MEDICAL,HC,Healthcare Institution,119.0,ALJUNIED AVENUE 2,1.0,72.0,,380119,68179036.0,bmedenquiries@gmail.com,
201800000330,PT9476,SAIL PLAYHOUSE PTE LTD,CC,Childcare Centre,6.0,GAMBAS CRESCENT,,,NORDCOM TWO,757046,68160166.0,ENQUIRIES@SAILPLAYHOUSE.COM,
201800000331,PT9484,BABY ELK INFANT CARE PTE LTD,CC,Childcare Centre,3.0,ANG MO KIO STREET 62,1.0,36.0,LINK@AMK,569139,88154050.0,contact@babyelk.sg,
201700000388,SS20177996,WENDYS OPTICAL PTE LTD,OS,Optical Shop,164.0,BUKIT MERAH CENTRAL,1.0,3657.0,,150164,62719808.0,LIMCHINCHOO80@YAHOO.COM.SG,
201800000619,18I0357,CRYOVIVA (SINGAPORE) LABORATORY SERVICES (UNIT-2),HC,Healthcare Institution,37.0,JALAN PEMIMPIN,3.0,,MAPEX,577177,83398482.0,,
201800000621,18M0356,FRONTIER MEDICAL ASSOCIATES,HC,Healthcare Institution,451.0,BUKIT BATOK WEST AVE 6,1.0,7.0,,650451,67450875.0,admin@frontierhealthcare.com.sg,
201800000622,18D0354,NUFFIELD DENTAL HARBOURFRONT,HC,Healthcare Institution,,1 MARITIME SQUARE,2.0,,HARBOURFRONT CENTRE,99253,62800256.0,harbourfront@nuffielddental.com.sg,
201800000651,18M0379,EAGLE EYE CENTRE,HC,Healthcare Institution,101.0,IRRAWADDY ROAD,11.0,,ROYAL SQUARE AT NOVENA,329565,64561010.0,eecxiaoping@gmail.com,
201800000653,18M0381,ROYAL CARE MEDICAL YISHUN GROVE,HC,Healthcare Institution,675.0,YISHUN AVENUE 4,1.0,7.0,,760675,68152990.0,sgmedrock@gmail.com,
201900000039,SS20198067,SPECTACLED OWL PTD LTD,OS,Optical Shop,443.0,CLEMENTI AVENUE 3,1.0,77.0,,120443,69042468.0,SPECTACLEDOWL443@GMAIL.COM,
201900000040,SS20198063,VA OPTOMETRY CENTRE,OS,Optical Shop,821.0,TAMPINES STREET 81,1.0,214.0,,520821,62220488.0,vaoptometrycentre@gmail.com,
201900000056,EP16146,DYSLEXIA ASSOCIATION OF SINGAPORE (DAS),EI,Early Intervention Programmes,411.0,SERANGOON CENTRAL,1.0,387.0,,550411,,info@das.org.sg,
201900000125,19D0090,HEALTHWAY DENTAL,HC,Healthcare Institution,41.0,HOLLAND DRIVE,1.0,7.0,,270041,67789793.0,hollanddrive@healthwaydentalgroup.com,
201900000126,19M0088,SOG - HM LIEW SKIN AND LASER CLINIC,HC,Healthcare Institution,6.0,NAPIER ROAD,6.0,1.0,GLENEAGLES MEDICAL CENTRE,258499,62546646.0,hmliew.skinclinic@sog.com.sg,
201900000127,19M0087,SOG - PETRINA WONG CLINIC FOR CHILDREN RESPIRATORY AND SLEEP,HC,Healthcare Institution,6.0,NAPIER ROAD,8.0,14.0,GLENEAGLES MEDICAL CENTRE,258499,64404123.0,cecilia.wong@sog.com.sg,
201900000144,19M0105,1 MEDICAL TECK GHEE,HC,Healthcare Institution,410.0,ANG MO KIO AVENUE 10,1.0,837.0,TECK GHEE SQUARE,560410,62517030.0,1medicalteckghee@gmail.com,
201900000147,19M0104,ETERN MEDICAL CLINIC (PUNGGOL SUMANG LRT),HC,Healthcare Institution,,PUNGGOL WALK,1.0,302.0,WATERWAY TERRACES I,823308,62467288.0,ETERNMMEDICAL@DOCTOR.COM,
201500000798,EB0005,E-BRIDGE PRE-SCHOOL PTE. LTD.,CC,Childcare Centre,,MONTREAL LINK,1.0,26.0,,753592,64659538.0,montreal@e-bridge.edu.sg,
201600000496,PT9318,STAR LEARNERS @ CHANGI SIMEI PTE. LTD.,CC,Childcare Centre,114.0,SIMEI STREET 1,1.0,614.0,,520114,62500173.0,MENGWEI.TAN@STARLEARNERS.COM.SG,
201700000140,PT9382,BRIGHTYEARS CHILDCARE CENTRE PTE LTD,CC,Childcare Centre,1.0,KAKI BUKIT ROAD 1,1.0,32.0,ENTERPRISE ONE,415934,82234266.0,BRIGHTYEARSCHILDCARE@GMAIL.COM,
201700000205,PT9365,MAPLEBEAR LITTLE GEMS PTE LTD,CC,Childcare Centre,978.0,TOA PAYOH NORTH,1.0,1.0,,319001,69200978.0,LAURANG@MAPLEBEAR.SG,
201700000263,MCPH1700181,NATIONAL HEALTHCARE GROUP PHARMACY (PIONEER),PH,Pharmacy,26.0,JURONG WEST STREET 61,2.0,0.0,PIONEER POLYCLINIC,648201,,Samantha_Lm_KONG@pharmacy.nhg.com.sg,
201700000264,PT9371,KINGDOM EDUCATION PTE. LTD.,CC,Childcare Centre,182.0,JALAN JURONG KECHIL,1.0,67.0,THE HILLFORD,596152,97230369.0,YVONNEYEO.MLK@GMAIL.COM,
201700000265,PT9381,PAT'S SCHOOLHOUSE PTE. LTD.,CC,Childcare Centre,35.0,LOTUS AVENUE,,,LUCKY PARK,277618,63144526.0,EstherNga@patschoolhouse.com,
201700000508,PT9393,MAPLEBEAR DEVELOPMENT CENTRE PTE LTD,CC,Childcare Centre,3.0,GAMBAS CRESCENT,1.0,6.0,NORDCOM ONE,757088,62655238.0,principal-woodlands@maplebear.sg,
201700000553,17C0318,GSH CLINIC & SURGERY PTE. LTD.,HC,Healthcare Institution,9.0,YIO CHU KANG ROAD,1.0,40.0,SPACE @ KOVAN,545523,62605942.0,gshclinicsurgery@hotmail.com,
201700000566,17D0325,JOY DENTAL CENTRE,HC,Healthcare Institution,164.0,BUKIT MERAH CENTRAL,1.0,3641.0,,150164,69093088.0,joydentalcentre@gmail.com,
201700000618,SS20177999,EYECARE HOUSE PTE LTD,OS,Optical Shop,14.0,SCOTTS ROAD,1.0,51.0,FAR EAST PLAZA,228213,67372669.0,eyecarehouse@yahoo.com.sg,
201800000192,SS20188024,FRIEND OPTICAL,OS,Optical Shop,418.0,YISHUN AVENUE 11,1.0,393.0,,760418,64593671.0,kwongchangjing@gmail.com,
201800000221,SS20188026,PERSPECTIVE VISIONARY PTE LTD,OS,Optical Shop,338.0,ANCHORVALE CRESCENT,1.0,4.0,MULTI-STOREY CARPARK,540338,62866601.0,Love.our.lenses@gmail.com,
201800000458,SS20188045,FREEFORM OPTICS,OS,Optical Shop,305.0,WOODLANDS STREET 31,1.0,65.0,,730305,63626900.0,siewengteo65@gmail.com,
201800000506,18C0308,ALDA DENTAL SURGERY(BEDOK),HC,Healthcare Institution,158.0,BEDOK SOUTH AVENUE 3,1.0,589.0,,460158,64456038.0,omnidental@hotmail.com,
201800000507,18M0304,FRONTIER MEDICAL ASSOCIATES,HC,Healthcare Institution,494.0,TAMPINES STREET 45,1.0,2.0,,523494,67450875.0,admin@frontierhealthcare.com.sg,
201800000508,18M0302,AFFORD MEDICAL,HC,Healthcare Institution,25.0,SPRINGSIDE GREEN,1.0,9.0,THE BROOKS II,786015,64710071.0,drrakesh@gcmedical.com.sg,
201800000509,18D0303,Q & M DENTAL SURGERY (TIONG BAHRU) PTE LTD,HC,Healthcare Institution,18.0,JALAN MEMBINA,2.0,2.0,,164018,62708168.0,helen@qnm.sg,
201800000517,SS20188052,AI MUI OPTICAL & LADY WEAR,OS,Optical Shop,178.0,TOA PAYOH CENTRAL,1.0,216.0,,310178,,AIMUIOPTICAL@GMAIL.COM,
201800000529,SS20188056,ONE OPTIQUE TRADING,OS,Optical Shop,598.0,YISHUN RING ROAD,1.0,30.0,WISTERIA MALL,768698,63395518.0,oneoptique@gmail.com,
201800000530,SS20188050,IPROFESSIONALS LLP,OS,Optical Shop,,"1187 UPPER SERANGOON ROAD, THE M",1.0,51.0,THE MIDTOWN,533971,,doptometrist@yahoo.co.uk,
201800000538,PT9608,REPTON SCHOOLHOUSE,KN,Kindergarten,321.0,ALEXANDRA ROAD,3.0,11.0,ALEXANDRA CENTRAL,159971,81292550.0,louise.grant@chipengseng.com.sg,
201800000559,18D0321,THE DENTAL STUDIO,HC,Healthcare Institution,116.0,BISHAN STREET 12,1.0,,BISHAN VIEW,570116,62620936.0,BISHAN@DENTALSTUDIO.SG,
201800000657,PT9527,BUCKET HOUSE PRESCHOOL,CC,Childcare Centre,39.0,WOODLANDS CLOSE,1.0,62.0,MEGA@WOODLANDS,737856,69098373.0,ENQUIRY@BUCKETHOUSEPRESCHOOL.COM,
201600000201,SS20167915,ONE OPTIQUE,OS,Optical Shop,604.0,SEMBAWANG ROAD,1.0,7.0,SEMBAWANG SHOPPING CENTRE,758459,65709855.0,oneoptique@gmail.com,
201700000067,YM0168,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,,EDGEDALE PLAINS,1.0,616.0,WATERWAY SUNDEW,822661,66552362.0,CCWTY.SUNDEW@MYWORLD.ORG.SG,
201800000165,18M0101,ONECARE CLINIC CANBERRA,HC,Healthcare Institution,105.0,CANBERRA STREET,1.0,9.0,,750105,62513778.0,canberra@onecaremedical.com.sg,
201800000166,ST0373,PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST - THOMSON BLK 309 (KN),KN,Kindergarten,309.0,SHUNFU ROAD,1.0,175.0,,570309,63562647.0,Dian.Marliah.Raihan@pcf.org.sg,
201800000167,PT9629,IDEAL KIDZ KINDERGARTEN,KN,Kindergarten,7.0,GAMBAS CRESCENT,1.0,15.0,ARK@GAMBAS,757087,97203690.0,principal@idealkidz.sg,
201800000293,PT9481,MLK EDUCATION PTE. LTD.,CC,Childcare Centre,1.0,WEST COAST DRIVE,1.0,5.0,NEWEST,128020,62543315.0,mylittlekingdomwestcoast@gmail.com,
201900000148,19M0102,MAYFAIR MEDICAL CLINIC,HC,Healthcare Institution,182.0,WOODLANDS STREET 13,1.0,4.0,,730182,62352880.0,mayfairmedical.gm@gmail.com,
201900000199,ST0380,PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 461 (CC),CC,Childcare Centre,461.0,YISHUN AVENUE 6,2.0,1.0,MULTI STOREY CAR PARK,760461,62350930.0,Ruth.ChongLC@pcf.org.sg,
201900000205,SS20198082,KJ OPTOMETRISTS (PLAZASG) PTE LTD,OS,Optical Shop,68.0,ORCHARD ROAD,4.0,52.0,PLAZA SINGAPURA,238839,63330280.0,kjoptometrists@gmail.com,
201900000208,19M0134,ADULT & CHILD EYE (ACE) CLINIC,HC,Healthcare Institution,38.0,IRRAWADDY ROAD,7.0,43.0,MOUNT ELIZABETH NOVENA SPECIALIS,329563,,,
201900000209,19M0160,AFFINITY MEDICAL CLINIC,HC,Healthcare Institution,253.0,SERANGOON CENTRAL DRIVE,1.0,187.0,,550253,62808080.0,affinitymed8080@gmail.com,
