"seq_no","instn_code","instn_name","instn_srvc_type_cde","instn_srvc_type","instn_blk_hse_no","instn_street_name","instn_flr_no","instn_unit_no","instn_bldg_name","instn_pc","instn_ofc_no","instn_email","ap_user_name"
"201600000225","16D0127","KONG DENTAL SURGERY","HC","Healthcare Institution","475","CHOA CHU KANG AVENUE 3","02","06","SUNSHINE PLACE","680475","64932587","sunshine@kongdental.com","na"
"201600000226","16M0131","LYNNE LIM EAR NOSE THROAT AND HEARING CENTRE (CHILD & ADULT)","HC","Healthcare Institution","1","FARRER PARK STATION ROAD","15","02","CONNEXION","217562","67020990","enquiry@drlynnelim.com","na"
"201600000228","16M0125","UNIHEALTH 24-HR CLINIC (TOA PAYOH)","HC","Healthcare Institution","178","TOA PAYOH CENTRAL","01","218","na","310178","62031639","admin@unihealthclinic.com","na"
"201600000238","16M0134","PROVIDENCE CLINIC @ BALESTIER","HC","Healthcare Institution","400","BALESTIER ROAD","01","45","BALESTIER PLAZA","329802","62550063","na","na"
"201600000240","16M0137","TEMASEK CLINIC & SURGERY","HC","Healthcare Institution","73","BEDOK SOUTH AVENUE 3","01","460","na","460073","64436113","temasekclinic@fastmail.fm","na"
"201600000241","16C0136","YSL BEDOK CLINIC & SURGERY","HC","Healthcare Institution","539","BEDOK NORTH STREET 3","01","631","na","460539","62452684","yslbedok@singnet.com.sg","na"
"201600000255","16M0147","AE MEDICAL CLINIC","HC","Healthcare Institution","467B","FERNVALE LINK","01","529","na","792467","68162900","na","na"
"201600000262","16D0151","ANG MO KIO 10 DENTAL","HC","Healthcare Institution","532","ANG MO KIO AVENUE 10","01","2485","CHENG SAN CENTRE","560532","64524086","na","na"
"201700000355","PT9384","MULBERRY MARYMOUNT PTE LTD","CC","Childcare Centre","38","JALAN PEMIMPIN","01","05","WISDOM INDUSTRIAL BUILDING","577178","62663239","DANIEL.SIM@MULBERRYLEARNING.COM","na"
"201800000592","PT9520","MAPLE BEAR EDUCARE PTE. LTD.","CC","Childcare Centre","1","JALAN TAMAN","na","na","ST. MICHAEL'S PLACE","329022","81639818","STMICHAEL@MAPLEBEAR.SG","na"
"201800000594","PT9505","MINDCHAMPS PRESCHOOL @ NORDCOM II PTE. LIMITED","CC","Childcare Centre","2","GAMBAS CRESCENT","01","26","NORDCOM TWO","757044","69046026","sg.psnordcom2.principal@mindchamps.org","na"
"201800000631","SS20188062","SK OPTIC","OS","Optical Shop","1","QUEENSWAY","01","30A","QUEENSWAY SHOPPING CENTRE","149053","na","skoptic.sales@gmail.com","na"
"201900000097","19M0066","BOON LAY CORPORATION CLINIC","HC","Healthcare Institution","350","JURONG EAST AVENUE 1","01","1225","na","600350","68994569","hmgblcp@healthwaymedical.com","na"
"201900000123","19M0086","VITAL-CARE CLINIC AND SURGERY PTE LTD","HC","Healthcare Institution","525","ANG MO KIO AVENUE 10","01","2399","CHENG SAN CENTRE","560525","62565154","vcare.amk@gmail.com","na"
"201900000151","PT9543","CAMBRIDGE @ MACPHERSON PTE LTD","CC","Childcare Centre","50","MACPHERSON ROAD","01","01","AMAZANA","348471","67411508","LULEEYAP@HOTMAIL.COM","na"
"201900000294","PT9688","CAPELLA PRESCHOOL PTE. LTD.","CC","Childcare Centre","4","SIMS DRIVE","01","70","SIMS URBAN OASIS","387387","69244091","SAYHELLO@CAPELLAPRESCHOOL.COM","na"
"201900000295","PT9689","BRILLIANT TOTS JUNIOR PTE LTD","CC","Childcare Centre","24","CHEONG CHIN NAM ROAD","na","na","ANGSANA HOUSE","599747","69085024","fadillah.brillianttots@gmail.com","na"
"201600000105","PT9248","SAFARI HOUSE PRESCHOOL RIVER VALLEY","CC","Childcare Centre","370","RIVER VALLEY ROAD","na","na","na","248279","66844150","rv@safarihouse.com","na"
"201600000109","PT9255","SUNFLOWER PRESCHOOL @ FRANKEL PTE LTD","CC","Childcare Centre","50","FRANKEL AVENUE","na","na","FRANKEL ESTATE","458177","63480311","DORIS-STAR@HOTMAIL.COM","na"
"201600000121","16D0056","Q & M DENTAL SURGERY (BISHAN)","HC","Healthcare Institution","502","BISHAN STREET 11","01","350","na","570502","62555228","na","na"
"201600000122","ST0367","PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 663A (DS)","KN","Kindergarten","663A","PUNGGOL DRIVE","01","260","na","821663","97880637","Png.kim.yang@pcf.org.sg","na"
"201600000138","EB0009","E-BRIDGE PRE-SCHOOL PTE LTD","CC","Childcare Centre","78","EDGEDALE PLAINS","na","na","na","828683","64812680","EDGEDALE@E-BRIDGE.EDU.SG","na"
"201600000204","PT9270","SMILING STAR FOUR SEASONS PTE LTD","CC","Childcare Centre","635","JURONG WEST STREET 65","01","334","na","640635","90260368","JIMMY.NEW@SMILINGSTAR.COM.SG","na"
"201600000251","SK0010","SKOOL4KIDZ CENTRE","CC","Childcare Centre","61","YISHUN AVENUE 11","na","na","na","768866","62572456","ysc@skool4kidz.com.sg","na"
"201600000259","PT9587","CALLIDUS PRESCHOOL","KN","Kindergarten","229","BISHAN STREET 23","B1","53","na","570229","64552577","calliduspreschool@gmail.com","na"
"201600000268","PT9268","MAPLEBEAR KIDS HOUSE PTE. LTD.","CC","Childcare Centre","207","BALESTIER ROAD","03","01","na","329683","69010272","BUKITBATOK@MAPLEBEAR.SG","na"
"201600000269","YM0165","MY WORLD PRESCHOOL LTD.","CC","Childcare Centre","55","TEBAN GARDENS ROAD","01","455","TEBAN VIEW","600055","62624688","CCTBG@MYWORLD.ORG.SG","na"
"201600000279","PT9283","KIDSCAMPUS WHAMPOA PTE LTD","CC","Childcare Centre","300","WHAMPOA DRIVE","01","02","WHAMPOA COMMUNITY CLUB","327737","63528232","info@littlecampus.com.sg","na"
"201600000289","16M0168","RAFFLESMEDICAL","HC","Healthcare Institution","118","HOLLAND AVENUE","05","02/03","RAFFLES HOLLAND V","278997","62501411","hollandv@rafflesmedical.com","na"
"201600000299","16D0176","ADVANCED DENTAL CLINIC WHAMPOA PTE LTD","HC","Healthcare Institution","88","WHAMPOA DRIVE","01","853","na","320088","63520828","na","na"
"201600000082","EP15111","PHYSIO AND SOLE CLINIC (TANGLIN) PTE LTD","EI","Early Intervention Programmes","19","TANGLIN ROAD","05","19","TANGLIN SHOPPING CENTRE","247909","67360519","fiona@physioandsole.com","na"
"201900000304","NT0591","MY FIRST SKOOL","CC","Childcare Centre","438","BUKIT BATOK WEST AVENUE 8","01","02","na","650438","66349989","info@myfirstskool.com","na"
"201600000174","SS20167919","PERCEPTION @ BOON LAY PTE LTD","OS","Optical Shop","221","BOON LAY PLACE","01","218","BOON LAY SHOPPING CENTRE","640221","62641507","SOONPEOW@GMAIL.COM","na"
"201600000266","PT9291","APOLLO INTERNATIONAL PRESCHOOL PRIVATE LIMITED","CC","Childcare Centre","44","LIMAU GARDEN","na","na","BEDOK PARK","467903","62090946","terese.teo@apollointernationalpreschool.com.sg","na"
"201600000270","16M0154","EAGLE EYE CENTRE","HC","Healthcare Institution","3","GATEWAY DRIVE","02","42A","WESTGATE","608532","62550002","ailing.kiak@gmail.com","na"
"201600000274","16C0161","KILLINEY MEDICAL CLINIC","HC","Healthcare Institution","61","KILLINEY ROAD","na","na","na","239522","67362998","lilian@qualitashealth.com","na"
"201600000276","16M0158","RAFFLESMEDICAL","HC","Healthcare Institution","20","AIRPORT BOULEVARD","na","na","SATS INFLIGHT CATERING CENTRE 1","819659","63861203","inhousesats@rafflesmedical.com","na"
"201600000315","16M0188","ONECARE CLINIC TIONG BAHRU","HC","Healthcare Institution","11A","BOON TIONG ROAD","01","08","na","161011","63582568","na","na"
"201600000318","16M0190","DR. TAN & PARTNERS @ KATONG","HC","Healthcare Institution","184","EAST COAST ROAD","na","na","na","428890","66352551","na","na"
"201600000333","16D0197","ADVANCED DENTAL CLINIC EAST COAST PTE LTD","HC","Healthcare Institution","17","BEDOK SOUTH ROAD","01","569","na","460017","66046646","na","na"
"201600000351","16M0210","PLUSHEALTH MEDICAL CLINIC & SURGERY","HC","Healthcare Institution","89","WHAMPOA DRIVE","01","841","na","320089","62647845","na","na"
"201600000361","16D0218","M DENTAL (PASIR RIS) PTE LTD","HC","Healthcare Institution","735","PASIR RIS STREET 72","02","326","PASIR RIS WEST PLAZA","510735","65848160","mdental.pr@gmail.com","na"
"201600000366","16M0223","THE ENT SPECIALIST CENTRE","HC","Healthcare Institution","820","THOMSON ROAD","07","65","MOUNT ALVERNIA MEDICAL CENTRE","574623","62588638","na","na"
"201900000047","PT9542","KIDDWINKIE SCHOOLHOUSE PTE. LTD.","CC","Childcare Centre","15","SCOTTS ROAD","02","01","THONG TECK BUILDING","228218","68750444","chongpeng.lim@nurture.com.sg","na"
"201900000048","PT9536","MAPLE BEAR LEARNING PLACE PTE. LTD.","CC","Childcare Centre","1","WEST COAST DRIVE","01","57","NEWEST","128020","64635733","WESTCOAST@MAPLEBEAR.SG","na"
"201900000049","PT9540","STAR LEARNERS @ CCK CENTRAL PTE LTD","CC","Childcare Centre","229","CHOA CHU KANG CENTRAL","01","139","na","680229","62500173","MENGWEI.TAN@STARLEARNERS.COM.SG","na"
"201900000050","PT9534","SUPERGENIUS PRESCHOOL HBB PTE. LTD.","CC","Childcare Centre","11","BEDOK NORTH STREET 1","01","01","HEARTBEAT @ BEDOK","469662","88113233","principal.hbb@supergenius.sg","na"
"201900000051","PT9545","WHITE LODGE, UPPER EAST COAST PTE LTD","CC","Childcare Centre","36","TOH DRIVE","na","na","na","507889","65431802","UEC@WHITELODGE.EDU.SG","na"
"201900000052","PT9538","WHITE LODGE, UPPER BUKIT TIMAH PTE. LTD.","CC","Childcare Centre","1","JALAN SIAP","na","na","FUYONG ESTATE","678541","63145481","UBT@WHITELODGE.EDU.SG","na"
"201900000426","PT9716","GUG PRESCHOOL @ KATONG PTE LTD","CC","Childcare Centre","30","EAST COAST ROAD","03","06","VILLAGE HOTEL KATONG","428751","84682099","zhangjing@gugifted.com","na"
"201900000428","ST0267","PCF SPARKLETOTS PRESCHOOL @ TAMPINES - CHANGKAT BLK 106 (DS)","CC","Childcare Centre","106","TAMPINES STREET 11","01","333","na","521106","67885334","Yap.Chwee.Luan@pcf.org.sg","na"
"201900000429","ST0329","PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 295 (DS)","CC","Childcare Centre","295","CHOA CHU KANG AVENUE 2","01","169","na","680295","67629925","Li.Chen.Toh@pcf.org.sg","na"
"201900000430","ST0370","PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 312B (DS)","CC","Childcare Centre","312B","CLEMENTI AVENUE 4","01","181","na","122312","62642678","Siti.Raudha.Mansor@pcf.org.sg","na"
"201500000900","CPE768039","GEMS WORLD ACADEMY (SINGAPORE) PTE. LTD","KP","CPE Kindergarten","2","YISHUN STREET 42","na","na","na","768039","na","donil.manjali@gemseducation.com","na"
"201600000162","PT9277","CAMELOT INTERNATIONAL INFANT CARE PTE LTD","CC","Childcare Centre","301","SERANGOON AVENUE 2","01","342","CHUAN VILLAGE","550301","62820608","principal@camelotinfant.com","na"
"201600000362","ST0168","PCF SPARKLETOTS PRESCHOOL@SENGKANG WEST BLK 469B (EY)","CC","Childcare Centre","469B","SENGKANG WEST WAY","01","614","FERNVALE LEA","792469","64436772","Wan.Yi.Yaw@PCF.Org.sg","na"
"201600000373","NT0565","MY FIRST SKOOL","CC","Childcare Centre","443A","FAJAR ROAD","01","92","FAJAR HILLS","671443","66349989","INFO@MYFIRSTSKOOL.COM","na"
"201600000461","PT9305","LITTLE PADDINGTON PRESCHOOL TANGLIN PTE LTD","CC","Childcare Centre","236","TURF CLUB ROAD","00","0","na","287985","64630327","office.turfclub@littlepaddington.com","na"
"201600000498","PT9308","CHILDREN'S VINEYARD PRESCHOOL PTE. LTD","CC","Childcare Centre","37","JALAN PEMIMPIN","01","03","MAPEX","577177","69090069","adminp@childrensvineyard.com","na"
"201600000499","KM0008","MOE KINDERGARTEN @ WEST SPRING","KN","Kindergarten","60","BUKIT PANJANG RING ROAD","na","na","WEST SPRING PRIMARY SCHOOL","679946","63144192","mk_westspring@moe.edu.sg","na"
"201600000500","KM0009","MOE KINDERGARTEN @ FRONTIER","KN","Kindergarten","20","JURONG WEST STREET 61","na","na","FRONTIER PRIMARY SCHOOL","648200","67895557","Barbara_ONG@schools.gov.sg","na"
"201600000501","KM0006","MOE KINDERGARTEN @ PUNGGOL GREEN","KN","Kindergarten","98","PUNGGOL WALK","na","na","PUNGGOL GREEN PRIMARY SCHOOL","828772","64438335","mk_punggolgreen@moe.edu.sg","na"
"201600000502","KM0007","MOE KINDERGARTEN @ SENGKANG GREEN","KN","Kindergarten","15","FERNVALE ROAD","na","na","SENGKANG GREEN PRIMARY SCHOOL","797636","62416640","mk_sengkanggreen@moe.edu.sg","na"
"201600000503","KM0010","MOE KINDERGARTEN @ HUAMIN","KN","Kindergarten","21","YISHUN AVENUE 11","0","0","HUAMIN PRIMARY SCHOOL","768857","67107874","mirzahana_mohdar@schools.gov.sg","na"
"202000000006","SS20208112","V'SION EYEWEAR","OS","Optical Shop","144","UPPER BUKIT TIMAH ROAD","01","38","BEAUTY WORLD CENTRE","588177","62197216","mike5860@hotmail.com","na"
"202000000016","ST0230","PCF SPARKLETOTS PRESCHOOL @ POTONG PASIR BLK 143 (DS)","CC","Childcare Centre","143","POTONG PASIR AVENUE 2","01","24","na","350143","62881720","Tan.Lay.Yen@pcf.org.sg","na"
"202000000026","ST0283","PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 277B (EY)","CC","Childcare Centre","277B","COMPASSVALE LINK","01","264","na","542277","65563209","Vanitha.Hariram@pcf.org.sg","na"
"202000000022","ST0276","PCF SPARKLETOTS PRESCHOOL @ ANG MO KIO - HOUGANG BLK 970 (DS)","CC","Childcare Centre","970","HOUGANG STREET 91","01","152","na","530970","63840064","Fanny.Mary.Chan@pcf.org.sg","na"
"202000000058","PT9733","AKARUI EARLY YEARS LEARNING CENTRE PTE. LTD.","CC","Childcare Centre","24","PECK SEAH STREET","01","01","NEHSONS BUILDING","079314","81631881","hy.akarui@gmail.com","na"
"202000000102","SS20208117","ZOFF JEM","OS","Optical Shop","50","JURONG GATEWAY ROAD","01","27","JEM","608549","na","WAYNET@ZOFF.COM","na"
"202000000098","PT9741","CHARIS MONTESSORI @ ELIM","CC","Childcare Centre","1079","SERANGOON ROAD","na","na","ELIM CHURCH","328182","90062621","elim@charis.sg","na"
"201900000513","YM0184","MY WORLD PRESCHOOL LTD","CC","Childcare Centre","106B","BIDADARI PARK DRIVE","01","68","na","342106","62084513","ccbdd.alkaffvista@myworld.org.sg","na"
"201900000515","19M0323","HEARTLANDHEALTH","HC","Healthcare Institution","66","LORONG 4 TOA PAYOH","01","315","TOA PAYOH VISTA","310066","62528223","heartlandhealth.sg@gmail.com","na"
"201900000518","19M0328","UNIHEALTH 24-HR CLINIC (JURONG EAST)","HC","Healthcare Institution","135","JURONG GATEWAY ROAD","01","317","na","600135","69705868","jurongeast@unihealthclinic.com","na"
"202000000091","20M0038","HEALTHSPRINGS MEDICAL & LASER CLINIC","HC","Healthcare Institution","105A","BIDADARI PARK DRIVE","01","09","na","341105","68368386","woodleigh@healthsprings.com.sg","na"
"201900000519","MKC0262020","PRO-TEACH SCHOOLCARE (HORIZON)","KN","Kindergarten","61","EDGEDALE PLAINS","na","na","na","828819","96280687","kcarehorizon@pro-teach.com","na"
"201900000520","MKC0272020","THE ENABLERS II PTE LTD","KN","Kindergarten","7","YISHUN AVENUE 4","na","na","na","769028","96317746","kcare_nbps@nable2.com","na"
"201900000521","MKC0282020","NASCANS PTE LTD","KN","Kindergarten","20","COMPASSVALE LINK","na","na","na","544974","81989722","supervisor.nvkcc@nascans.com","na"
"201900000522","MKC0292020","YMCA OF SINGAPORE","KN","Kindergarten","52","SUMANG WALK","na","na","na","828674","81279370","vlkcc@ymca.edu.sg","na"
"202000000203","PT9749","MAPLEBEAR LEARNING POINT PTE LTD","CC","Childcare Centre","2","ST. ANNE'S WOOD","na","na","na","545270","91155011","myron@mynt.sg","na"
"202000000068","SS20208115","V'SION EYEWEAR","OS","Optical Shop","51","UPPER SERANGOON ROAD","01","26","THE POIZ CENTRE","347697","67219557","MIKE5860@HOTMAIL.COM","na"
"202000000069","SS20208118","CRESCENT OPTICS","OS","Optical Shop","12","TELOK BLANGAH CRESCENT","01","99","na","090012","na","TANWAHKWANG@GMAIL.COM","na"
"201900000488","PT9724","MY LEARNING HAVEN (MEDIAPOLIS)","CC","Childcare Centre","29","MEDIA CIRCLE","02","02","ALICE@MEDIAPOLIS","138565","69700628","jocelyn.chang@mylearninghaven.com","na"
"202000000059","ST0351","PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 367 (EY)","CC","Childcare Centre","367","YISHUN RING ROAD","01","1534","na","760367","67545551","Raihanah.Bte.Abdul.Majid@Pcf.org.sg","na"
"202000000130","NT0593","MY FIRST SKOOL","CC","Childcare Centre","49","RIVERVALE CRESCENT","na","na","na","544576","66349989","info@myfirstskool.com","na"
"201900000483","PT9723","GREENTREE MONTESSORI CHILDREN COTTAGE","CC","Childcare Centre","26","JALAN SHAER","na","na","SEMBAWANG SPRINGS ESTATE","769372","91591322","greentreemontessori@gmail.com","na"
"201900000501","PT9725","AL-NASRY CHILDCARE PTE. LTD.","CC","Childcare Centre","354","TAMPINES STREET 33","01","530","na","520354","91863173","tampchild2020@gmail.com","na"
"201900000507","SS20198103","OPTICS HOUSE","OS","Optical Shop","6","RAFFLES BOULEVARD","03","361","MARINA SQUARE","039594","63382610","alan.yong@frameslenses.com","na"
"202000000048","KM0026","MOE KINDERGARTEN @ HORIZON","KN","Kindergarten","61","EDGEDALE PLAINS","na","na","HORIZON PRIMARY SCHOOL","828819","67535411","mk_horizon@moe.edu.sg","na"
"202000000049","KM0027","MOE KINDERGARTEN @ NAVAL BASE","KN","Kindergarten","7","YISHUN AVENUE 4","na","na","NAVAL BASE PRIMARY SCHOOL","769028","62570443","mk_navalbase@moe.edu.sg","na"
"202000000050","KM0028","MOE KINDERGARTEN @ NORTH VISTA","KN","Kindergarten","20","COMPASSVALE LINK","0","0","NORTH VISTA PRIMARY SCHOOL","544974","64843566","mk_northvista@moe.edu.sg","na"
"202000000051","KM0029","MOE KINDERGARTEN @ VALOUR","KN","Kindergarten","49","PUNGGOL CENTRAL","0","0","VALOUR PRIMARY SCHOOL","828728","63857339","mk_valour@moe.edu.sg","na"
"202000000032","ST0368","PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 676B (DS)","CC","Childcare Centre","676B","PUNGGOL DRIVE","02","724","na","822676","69190854","Florence.Fok@pcf.org.sg","na"
"202000000063","PT9734","MAPLEBEAR PLAYWORKS PTE.LTD.","CC","Childcare Centre","207","BALESTIER ROAD","02","05","na","329683","96158987","JANICE.KONG.HS@GMAIL.COM","na"
"202000000064","PT9735","CHARIS MONTESSORI @ BLC","CC","Childcare Centre","485","BEDOK SOUTH AVENUE 2","na","na","BEDOK LUTHERAN CHURCH","469315","67772703","blc@charis.sg","na"
"202000000066","PT9736","CHATSWORTH PRESCHOOL","CC","Childcare Centre","93A","CLEMENTI ROAD","na","na","na","129781","98893682","huiling_fann@sdmgroup.sg","na"
"202000000117","PT9742","HEARTYLAND PRESCHOOL PTE LTD","CC","Childcare Centre","2","PETIR ROAD","01","14-16","MAYSPRINGS","678265","83883816","heartylandinfant@gmail.com","na"
"202000000118","PT9743","MAPLEBEAR EARLY DEVELOPMENT PTE LTD","CC","Childcare Centre","3A","INTERNATIONAL BUSINESS PARK","01","07","ICON@IBP","609935","91766710","director.icon-ibp@maplebear.sg","na"
"202000000128","PT9745","MULBERRY LEARNING CENTRE @ KALLANG PTE LTD","CC","Childcare Centre","8","STADIUM WALK","02","05","na","397699","91761933","laisuwen@gmail.com","na"
"201900000502","SS20198104","YES EYEWEAR","OS","Optical Shop","8A","MARINA BOULEVARD","B2","08","MARINA BAY LINK MALL","018984","63341633","alan.yong@frameslenses.com","na"
"201900000503","SS20198102","OCULAR SUNTEC","OS","Optical Shop","3","TEMASEK BOULEVARD","02","368","SUNTEC CITY MALL","038983","68357989","alan.yong@frameslenses.com","na"
"201900000504","SS20198106","EMPEROR OPTICS LOT ONE","OS","Optical Shop","21","CHOA CHU KANG AVENUE 4","B1","06","LOT ONE, SHOPPERS' MALL","689812","67644608","alan.yong@frameslenses.com","na"
"201900000505","SS20198105","CHINATOWN OPTICS","OS","Optical Shop","133","NEW BRIDGE ROAD","01","19","CHINATOWN POINT","059413","65383376","alan.yong@frameslenses.com","na"
"202000000002","19M0342","INTEMEDICAL (KOVAN)","HC","Healthcare Institution","210","HOUGANG STREET 21","01","233","na","530210","62433036","dr.tyler@intemedical.com","na"
"202000000043","20M0003","HEARTLANDHEALTH","HC","Healthcare Institution","164","BUKIT BATOK STREET 11","01","152","na","650164","68732458","heartlandhealth.sg@gmail.com","na"
"201900000524","19M0330","HEARTLANDHEALTH","HC","Healthcare Institution","86","REDHILL CLOSE","01","600","na","150086","68733165","heartlandhealth.sg@gmail.com","na"
"201900000477","PT9715","REPTON SCHOOLHOUSE BUKIT TIMAH","KN","Kindergarten","70","BUKIT TINGGI ROAD","na","na","THE INSTITUTION OF ENGINEERS, SI","289758","81292550","louise.grant@chipengseng.com.sg","na"
"201900000506","SS20198100","VIEWER OPTICS","OS","Optical Shop","600","LORONG 4 TOA PAYOH","01","01","600 @ TOA PAYOH","319515","na","vieweroptics@yahoo.com","na"
"202000000005","SS20208122","OPTICAL 88","OS","Optical Shop","252","NORTH BRIDGE ROAD","03","19","RAFFLES CITY SHOPPING CENTRE","179103","na","JANUAR.PRASETYO@CITYCHAIN.COM.SG","na"
"202000000097","PT9740","MULBERRY LEARNING CENTRE@FUSIONOPOLIS PTE. LTD.","CC","Childcare Centre","1","FUSIONOPOLIS WALK","01","14","SOLARIS","138628","90031454","cici@global-eduhub.com","na"
"202000000072","20M0023","HEARTLANDHEALTH","HC","Healthcare Institution","463","JURONG WEST STREET 41","01","564","na","640463","68732420","heartlandhealth.sg@gmail.com","na"
